,0
9495,261552
9496,257745
9497,263337
9498,290146
9499,249590
9500,260580
9501,270016
9502,288357
9503,294636
9504,265157
9505,273431
9506,281484
9507,260263
9508,235430
9509,273396
9510,176705
9511,251103
9512,254227
9513,277600
9514,249416
9515,195121
9516,259691
9517,255472
9518,275567
9519,269145
9520,279202
9521,264687
9522,223126
9523,240724
9524,262814
9525,263125
9526,248812
9527,260269
9528,260082
9529,320914
9530,292767
9531,261261
9532,282193
9533,249750
9534,215541
9535,267793
9536,207029
9537,240880
9538,264496
9539,239303
9540,208656
9541,274014
9542,278216
9543,256890
9544,286195
9545,250421
9546,257453
9547,246470
9548,236402
9549,245288
9550,240484
9551,263046
9552,259374
9553,268442
9554,263449
9555,267954
9556,270259
9557,255255
9558,253990
9559,265414
9560,270134
9561,196234
9562,292777
9563,251869
9564,247019
9565,257517
9566,229590
9567,277578
9568,202941
9569,311697
9570,251960
9571,240551
9572,243016
9573,258155
9574,272620
9575,275296
9576,257916
9577,254107
9578,316160
9579,195253
9580,241755
9581,285800
9582,295451
9583,224851
9584,245350
9585,227075
9586,233737
9587,254518
9588,228634
9589,257677
9590,238369
9591,231960
9592,268586
9593,250910
9594,257282
9595,239513
9596,235446
9597,257634
9598,259309
9599,267142
9600,265412
9601,232459
9602,243281
9603,275031
9604,266164
9605,247695
9606,239919
9607,232036
9608,230652
9609,226753
9610,227728
9611,243391
9612,169881
9613,216988
9614,201821
9615,223914
9616,217310
9617,229085
9618,140601
9619,190448
9620,285088
9621,272799
9622,251294
9623,283071
9624,271808
9625,273806
9626,284312
9627,289197
9628,287784
9629,288854
9630,287119
9631,291534
9632,246552
9633,245657
9634,246143
9635,241161
9636,248238
9637,246593
9638,247657
9639,259432
9640,244118
9641,253487
9642,233804
9643,245038
9644,258882
9645,252428
9646,263148
9647,283024
9648,254756
9649,216137
9650,227820
9651,234337
9652,247550
9653,236861
9654,231504
9655,250289
9656,228902
9657,213967
9658,262617
9659,95332
9660,173617
9661,170199
9662,165983
9663,175474
9664,179011
9665,172111
9666,171609
9667,176525
9668,200581
9669,276061
9670,242695
9671,240526
9672,199438
9673,189599
9674,193911
9675,220236
9676,225525
9677,215582
9678,183887
9679,207880
9680,212673
9681,209993
9682,216937
9683,198777
9684,186776
9685,250265
9686,253956
9687,245624
9688,260044
9689,247981
9690,269030
9691,260112
9692,198185
9693,222758
9694,254993
9695,247187
9696,268317
9697,265492
9698,272230
9699,274820
9700,265070
9701,269421
9702,265179
9703,267401
9704,265117
9705,266838
9706,267907
9707,260496
9708,231713
9709,245789
9710,255288
9711,262631
9712,242440
9713,240931
9714,243203
9715,229924
9716,233039
9717,224964
9718,219067
9719,238951
9720,239890
9721,215535
9722,279898
9723,267007
9724,274464
9725,288006
9726,275132
9727,251221
9728,251317
9729,270200
9730,261458
9731,269425
9732,174246
9733,186611
9734,183006
9735,181180
9736,189200
9737,184434
9738,170086
9739,184736
9740,171469
9741,178615
9742,172772
9743,168734
9744,186445
9745,268159
9746,229722
9747,264839
9748,224614
9749,230367
9750,244483
9751,257371
9752,165676
9753,149695
9754,167924
9755,175821
9756,176010
9757,172442
9758,147751
9759,194241
9760,146378
9761,166802
9762,177528
9763,193207
9764,173600
9765,196256
9766,186612
9767,176517
9768,173651
9769,159356
9770,164279
9771,197665
9772,260064
9773,264059
9774,270286
9775,261083
9776,274530
9777,283135
9778,271437
9779,278676
9780,214038
9781,140756
9782,142641
9783,145204
9784,143356
9785,143095
9786,154087
9787,130493
9788,166300
9789,160400
9790,94837
9791,147350
9792,318348
9793,243495
9794,199635
9795,217900
9796,192905
9797,206330
9798,212775
9799,225840
9800,176280
9801,220546
9802,206592
9803,224206
9804,217951
9805,199442
9806,235940
9807,192418
9808,220518
9809,201643
9810,215052
9811,217493
9812,203641
9813,213233
9814,212928
9815,320291
9816,320738
9817,321112
9818,320209
9819,321759
9820,321127
9821,320050
9822,320487
9823,319944
9824,321746
9825,324279
9826,320529
9827,321065
9828,320962
9829,270210
9830,281102
9831,251956
9832,242274
9833,281884
9834,308934
9835,296390
9836,278666
9837,270989
9838,284411
9839,270937
9840,256157
9841,214600
9842,281580
9843,294440
9844,292358
9845,218286
9846,209874
9847,244056
9848,255287
9849,282839
9850,293373
9851,289636
9852,276828
9853,257434
9854,221940
9855,261783
9856,216026
9857,253771
9858,282907
9859,270832
9860,276266
9861,227602
9862,249535
9863,280544
9864,275181
9865,263373
9866,263912
9867,273797
9868,253269
9869,259574
9870,283889
9871,299253
9872,295442
9873,300853
9874,298029
9875,297324
9876,300563
9877,301097
9878,301204
9879,303740
9880,305472
9881,220793
9882,210171
9883,223416
9884,214604
9885,190108
9886,182178
9887,224524
9888,214612
9889,198037
9890,177601
9891,179389
9892,188390
9893,186092
9894,194160
9895,200518
9896,192211
9897,180331
9898,222901
9899,219559
9900,222274
9901,259590
9902,259626
9903,266783
9904,260443
9905,247759
9906,256312
9907,240987
9908,177552
9909,253650
9910,254627
9911,239872
9912,259408
9913,256730
9914,259400
9915,248534
9916,258342
9917,274139
9918,253507
9919,237811
9920,241922
9921,241917
9922,242835
9923,227577
9924,253825
9925,250321
9926,247067
9927,274888
9928,138867
9929,204491
9930,189454
9931,194953
9932,202997
9933,185480
9934,191715
9935,193001
9936,182228
9937,185816
9938,252574
9939,266143
9940,267902
9941,279144
9942,265457
9943,247239
9944,231162
9945,265256
9946,276410
9947,273494
9948,243510
9949,257443
9950,242326
9951,255723
9952,291464
9953,246083
9954,260259
9955,245302
9956,256038
9957,255148
9958,247816
9959,271337
9960,240528
9961,249426
9962,168745
9963,275801
9964,189438
9965,272656
9966,263862
9967,265548
9968,270904
9969,272436
9970,280824
9971,259034
9972,266520
9973,264611
9974,277158
9975,298650
9976,283063
9977,287859
9978,301184
9979,302737
9980,299921
9981,304326
9982,287056
9983,294826
9984,297613
9985,207821
9986,274831
9987,270191
9988,264799
9989,270561
9990,269969
9991,271611
9992,271004
9993,250631
9994,277803
9995,273386
9996,285022
9997,282500
9998,272245
9999,233453
10000,235145
10001,215148
10002,205154
10003,272970
10004,271292
10005,276462
10006,281749
10007,259069
10008,258327
10009,241106
10010,272163
10011,262323
10012,257575
10013,230877
10014,233162
10015,244546
10016,245153
10017,264546
10018,249296
10019,257481
10020,253937
10021,227505
10022,233314
10023,268882
10024,233303
10025,255238
10026,263043
10027,256410
10028,250020
10029,244154
10030,245078
10031,267136
10032,210401
10033,243716
10034,276263
10035,277375
10036,280432
10037,271128
10038,274632
10039,271159
10040,273340
10041,277741
10042,255563
10043,220132
10044,219715
10045,202550
10046,205503
10047,202290
10048,191138
10049,210670
10050,257506
10051,255660
10052,297494
10053,280657
10054,294123
10055,266105
10056,272026
10057,284942
10058,260317
10059,279755
10060,279841
10061,285352
10062,276725
10063,275111
10064,275780
10065,287353
10066,263988
10067,253217
10068,239141
10069,188780
10070,254721
10071,258592
10072,263958
10073,262588
10074,265294
10075,250846
10076,205956
10077,227106
10078,230185
10079,227985
10080,236505
10081,268150
10082,264809
10083,263090
10084,267667
10085,267471
10086,272449
10087,281079
10088,272310
10089,264447
10090,289214
10091,271860
10092,294431
10093,258005
10094,281504
10095,279592
10096,291639
10097,128539
10098,117818
10099,141025
10100,168740
10101,273123
10102,272215
10103,285322
10104,271545
10105,267560
10106,260812
10107,249447
10108,270366
10109,226940
10110,245622
10111,231498
10112,255420
10113,235965
10114,255556
10115,258818
10116,277571
10117,238856
10118,223583
10119,251750
10120,229464
10121,265372
10122,242237
10123,260622
10124,267926
10125,254754
10126,267236
10127,252991
10128,265307
10129,255603
10130,223904
10131,248267
10132,220017
10133,263356
10134,179839
10135,234229
10136,241097
10137,209967
10138,208799
10139,211930
10140,295797
10141,292280
10142,298379
10143,292755
10144,290588
10145,287015
10146,293953
10147,292184
10148,203773
10149,195713
10150,276423
10151,264118
10152,264119
10153,262289
10154,265623
10155,267637
10156,264948
10157,254420
10158,271995
10159,258188
10160,232937
10161,247025
10162,258348
10163,250671
10164,250253
10165,274193
10166,263775
10167,257893
10168,266827
10169,258687
10170,253264
10171,277898
10172,282705
10173,262888
10174,284368
10175,258904
10176,272608
10177,277520
10178,261803
10179,265831
10180,254608
10181,272936
10182,263680
10183,256971
10184,272837
10185,266177
10186,256767
10187,267133
10188,280066
10189,243035
10190,256584
10191,261228
10192,279654
10193,259322
10194,164908
10195,263800
10196,269169
10197,250070
10198,252321
10199,125026
10200,144849
10201,132592
10202,127786
10203,319958
10204,319190
10205,319314
10206,318168
10207,318817
10208,316893
10209,318546
10210,174162
10211,262237
10212,249218
10213,170438
10214,201877
10215,168590
10216,169813
10217,172866
10218,170525
10219,218227
10220,222300
10221,244086
10222,193135
10223,199593
10224,234039
10225,169971
10226,275100
10227,292578
10228,125243
10229,226698
10230,235737
10231,252467
10232,264838
10233,229028
10234,223042
10235,244862
10236,230341
10237,224328
10238,250985
10239,215149
10240,284845
10241,290942
10242,279870
10243,290256
10244,290986
10245,292146
10246,283947
10247,220189
10248,225981
10249,235862
10250,320904
10251,320023
10252,320422
10253,319240
10254,319322
10255,318049
10256,317976
10257,319146
10258,318584
10259,319176
10260,319736
10261,314409
10262,316572
10263,316406
10264,316474
10265,318312
10266,319361
10267,319789
10268,320052
10269,320011
10270,319846
10271,320974
10272,319780
10273,319907
10274,320504
10275,320512
10276,320093
10277,321973
10278,282117
10279,293761
10280,276952
10281,287026
10282,286205
10283,289253
10284,293406
10285,264775
10286,282264
10287,293029
10288,278248
10289,289856
10290,283315
10291,273703
10292,266906
10293,283003
10294,281471
10295,263980
10296,274262
10297,263284
10298,277858
10299,268126
10300,275071
10301,280913
10302,271696
10303,293094
10304,276184
10305,163869
10306,163512
10307,156813
10308,170169
10309,153711
10310,168618
10311,242793
10312,215695
10313,244869
10314,264959
10315,236715
10316,291989
10317,226759
10318,241769
10319,248803
10320,261737
10321,229811
10322,215654
10323,266297
10324,285034
10325,267929
10326,270796
10327,270334
10328,261483
10329,280491
10330,248619
10331,262374
10332,257632
10333,260046
10334,270080
10335,271250
10336,282853
10337,287436
10338,287183
10339,268435
10340,246527
10341,259123
10342,241143
10343,276056
10344,263248
10345,214658
10346,277813
10347,292160
10348,256100
10349,274477
10350,264657
10351,263055
10352,264648
10353,181779
10354,210802
10355,223700
10356,246516
10357,214525
10358,240058
10359,226221
10360,196490
10361,212806
10362,221953
10363,209283
10364,217476
10365,219788
10366,227366
10367,228528
10368,191019
10369,221803
10370,220011
10371,235138
10372,224012
10373,233486
10374,221512
10375,205184
10376,227507
10377,220996
10378,206623
10379,192531
10380,262222
10381,267519
10382,263357
10383,268624
10384,242123
10385,273816
10386,256568
10387,266099
10388,258664
10389,270999
10390,268857
10391,256256
10392,216156
10393,277629
10394,163346
10395,236999
10396,259696
10397,206767
10398,245585
10399,239104
10400,319976
10401,319815
10402,320126
10403,319956
10404,319981
10405,319706
10406,319973
10407,318737
10408,156705
10409,112203
10410,141134
10411,97910
10412,124315
10413,65112
10414,78003
10415,94023
10416,97218
10417,37617
10418,218066
10419,219046
10420,191136
10421,238266
10422,219107
10423,221922
10424,243228
10425,242664
10426,194855
10427,210975
10428,231925
10429,194027
10430,252392
10431,188233
10432,223087
10433,224566
10434,155041
10435,253208
10436,248836
10437,231502
10438,248908
10439,249851
10440,156841
10441,215926
10442,209076
10443,195596
10444,214482
10445,211443
10446,213492
10447,204855
10448,217698
10449,206749
10450,204628
10451,217741
10452,219555
10453,274876
10454,275407
10455,285503
10456,277485
10457,275350
10458,263530
10459,245791
10460,270823
10461,286572
10462,261436
10463,250902
10464,244177
10465,251272
10466,259415
10467,256791
10468,235385
10469,232386
10470,250572
10471,253485
10472,232879
10473,212865
10474,202297
10475,218778
10476,207117
10477,229973
10478,234352
10479,197189
10480,233170
10481,152563
10482,153273
10483,152833
10484,156725
10485,165276
10486,154065
10487,162069
10488,159895
10489,234346
10490,272458
10491,186741
10492,192029
10493,212959
10494,191893
10495,190249
10496,185763
10497,192355
10498,209070
10499,197489
10500,187828
10501,191658
10502,255293
10503,247291
10504,250314
10505,265964
10506,264417
10507,189961
10508,250753
10509,258545
10510,250955
10511,182358
10512,223402
10513,254403
10514,218187
10515,242189
10516,242518
10517,231964
10518,218954
10519,236784
10520,176423
10521,259157
10522,226471
10523,239802
10524,235580
10525,221003
10526,245045
10527,219742
10528,261761
10529,238690
10530,252729
10531,191643
10532,234521
10533,267370
10534,276549
10535,220886
10536,220260
10537,271624
10538,251796
10539,234385
10540,235802
10541,245563
10542,226054
10543,248759
10544,235923
10545,276415
10546,209361
10547,168440
10548,206756
10549,175489
10550,245316
10551,211231
10552,267973
10553,283996
10554,272610
10555,269103
10556,258541
10557,259144
10558,265434
10559,272510
10560,229908
10561,262417
10562,268119
10563,253739
10564,319942
10565,320473
10566,320388
10567,209521
10568,132970
10569,238401
10570,154920
10571,186109
10572,184878
10573,216999
10574,175619
10575,163915
10576,263430
10577,265531
10578,267393
10579,259033
10580,265614
10581,264163
10582,264704
10583,253879
10584,288991
10585,242510
10586,228693
10587,236676
10588,253003
10589,211972
10590,288938
10591,290137
10592,273502
10593,284075
10594,284514
10595,289878
10596,289817
10597,273228
10598,275669
10599,278648
10600,271319
10601,291849
10602,266257
10603,279984
10604,275613
10605,269214
10606,271075
10607,301701
10608,233005
10609,247541
10610,252702
10611,308365
10612,255409
10613,237650
10614,240926
10615,246265
10616,316130
10617,319107
10618,317934
10619,318812
10620,318670
10621,316041
10622,317705
10623,319589
10624,238447
10625,250888
10626,278238
10627,284486
10628,264528
10629,237308
10630,231963
10631,276639
10632,261142
10633,241465
10634,253442
10635,270706
10636,265272
10637,247248
10638,230356
10639,245339
10640,265569
10641,280745
10642,276593
10643,269171
10644,276115
10645,275849
10646,269794
10647,270594
10648,278213
10649,272090
10650,258030
10651,279265
10652,270484
10653,261381
10654,237668
10655,283501
10656,111855
10657,213558
10658,218944
10659,228685
10660,211367
10661,251632
10662,204555
10663,228375
10664,251879
10665,221968
10666,211515
10667,211383
10668,212419
10669,252835
10670,209026
10671,205914
10672,213897
10673,212426
10674,204920
10675,252234
10676,261741
10677,264138
10678,262487
10679,287903
10680,269623
10681,268207
10682,284861
10683,277333
10684,148068
10685,155058
10686,159788
10687,151175
10688,152364
10689,160819
10690,150003
10691,157536
10692,153847
10693,171977
10694,156546
10695,254684
10696,267546
10697,320405
10698,319984
10699,270975
10700,294682
10701,258419
10702,263157
10703,248924
10704,251330
10705,305215
10706,231777
10707,226237
10708,252307
10709,229337
10710,163033
10711,161430
10712,163978
10713,187212
10714,175245
10715,185335
10716,187409
10717,125778
10718,82544
10719,132769
10720,206407
10721,135997
10722,105453
10723,117160
10724,112919
10725,264892
10726,255853
10727,264702
10728,263961
10729,248636
10730,250978
10731,303176
10732,244008
10733,267094
10734,260188
10735,253001
10736,179191
10737,172711
10738,168604
10739,178497
10740,166624
10741,178949
10742,174624
10743,182888
10744,180502
10745,177710
10746,165569
10747,170682
10748,171787
10749,173468
10750,180570
10751,178335
10752,173677
10753,171585
10754,172663
10755,175778
10756,177582
10757,271698
10758,247640
10759,271735
10760,268101
10761,263728
10762,319255
10763,319406
10764,319270
10765,319803
10766,319811
10767,320532
10768,255326
10769,262899
10770,256319
10771,270312
10772,243565
10773,211400
10774,261250
10775,234289
10776,225942
10777,178273
10778,212035
10779,249841
10780,219211
10781,203441
10782,217122
10783,229054
10784,206270
10785,240394
10786,235741
10787,241370
10788,242401
10789,268419
10790,295547
10791,276717
10792,229600
10793,234353
10794,232128
10795,243078
10796,236830
10797,237172
10798,270544
10799,274554
10800,264777
10801,265992
10802,265559
10803,233399
10804,225469
10805,231357
10806,246884
10807,221667
10808,212622
10809,229857
10810,236098
10811,257010
10812,252014
10813,263199
10814,235968
10815,244600
10816,258156
10817,272801
10818,252295
10819,271147
10820,228678
10821,259131
10822,254256
10823,234077
10824,241289
10825,246690
10826,255850
10827,255697
10828,246790
10829,181014
10830,266602
10831,245554
10832,286702
10833,249433
10834,244318
10835,265999
10836,257770
10837,261323
10838,318034
10839,254767
10840,248830
10841,218288
10842,250335
10843,236034
10844,260922
10845,241015
10846,244492
10847,249942
10848,261833
10849,264883
10850,222564
10851,237145
10852,274635
10853,286754
10854,260523
10855,268139
10856,259218
10857,281977
10858,245723
10859,240954
10860,214189
10861,264574
10862,283226
10863,293817
10864,264532
10865,197706
10866,278890
10867,279492
10868,274458
10869,265472
10870,289760
10871,260413
10872,262947
10873,258934
10874,274833
10875,252509
10876,243275
10877,253639
10878,250292
10879,248273
10880,194262
10881,184416
10882,240362
10883,251009
10884,230643
10885,253224
10886,214318
10887,244345
10888,241321
10889,320096
10890,320482
10891,320527
10892,320614
10893,320089
10894,321361
10895,320795
10896,321578
10897,320086
10898,236218
10899,264269
10900,255203
10901,320196
10902,201521
10903,206678
10904,205548
10905,224986
10906,225175
10907,212753
10908,204388
10909,193428
10910,198084
10911,226238
10912,222849
10913,251113
10914,233131
10915,247467
10916,197246
10917,222612
10918,246147
10919,265343
10920,271463
10921,252255
10922,324362
10923,256433
10924,220447
10925,188496
10926,186993
10927,182929
10928,178873
10929,169510
10930,270624
10931,251460
10932,262598
10933,259485
10934,271984
10935,195588
10936,263342
10937,240871
10938,270689
10939,260926
10940,248728
10941,246000
10942,319920
10943,319646
10944,319667
10945,320257
10946,320248
10947,320650
10948,319822
10949,247326
10950,318943
10951,319236
10952,319471
10953,319518
10954,212310
10955,216409
10956,217105
10957,209809
10958,213411
10959,208913
10960,215964
10961,202308
10962,252117
10963,247864
10964,234093
10965,246858
10966,238331
10967,248301
10968,253457
10969,244286
10970,251164
10971,258406
10972,258123
10973,237054
10974,252256
10975,249565
10976,261975
10977,251109
10978,308487
10979,239340
10980,273293
10981,263103
10982,266481
10983,266558
10984,273879
10985,273268
10986,204251
10987,269903
10988,157780
10989,273735
10990,289175
10991,297367
10992,293351
10993,275198
10994,291132
10995,287736
10996,304693
10997,296919
10998,303580
10999,174923
11000,240898
11001,240235
11002,272579
11003,234194
11004,209615
11005,243472
11006,283371
11007,265902
11008,221289
11009,251161
11010,282483
11011,210800
11012,248358
11013,224453
11014,263313
11015,252711
11016,270304
11017,169038
11018,267549
11019,255214
11020,272320
11021,265825
11022,275491
11023,277624
11024,275874
11025,285000
11026,268761
11027,271393
11028,271922
11029,279177
11030,254160
11031,252048
11032,257510
11033,261063
11034,254590
11035,258804
11036,264998
11037,261121
11038,232756
11039,234145
11040,233440
11041,241177
11042,240071
11043,242586
11044,250103
11045,261993
11046,265516
11047,213006
11048,258609
11049,256003
11050,244909
11051,252628
11052,274100
11053,261474
11054,268375
11055,267472
11056,262919
11057,264377
11058,233886
11059,245742
11060,244095
11061,150380
11062,177556
11063,257549
11064,255431
11065,205484
11066,180563
11067,246410
11068,229152
11069,259893
11070,276673
11071,271617
11072,275883
11073,265380
11074,255286
11075,240206
11076,278825
11077,255961
11078,262776
11079,256629
11080,252224
11081,262108
11082,258544
11083,253905
11084,254996
11085,254584
11086,267962
11087,263276
11088,263617
11089,249877
11090,253972
11091,264855
11092,256883
11093,266997
11094,266529
11095,273377
11096,270994
11097,266711
11098,245452
11099,265565
11100,254277
11101,248115
11102,270357
11103,278984
11104,260727
11105,282479
11106,259310
11107,263303
11108,261885
11109,261382
11110,249109
11111,153361
11112,154255
11113,193352
11114,133979
11115,191269
11116,135788
11117,256527
11118,222835
11119,320610
11120,270127
11121,249626
11122,248758
11123,252420
11124,251937
11125,227644
11126,275450
11127,265974
11128,263727
11129,279954
11130,265066
11131,272690
11132,261692
11133,273078
11134,265911
11135,265475
11136,273535
11137,278504
11138,256873
11139,263522
11140,281189
11141,257959
11142,264303
11143,318560
11144,319590
11145,319574
11146,319238
11147,211051
11148,206326
11149,201540
11150,223682
11151,193500
11152,196931
11153,205836
11154,201681
11155,211050
11156,198005
11157,213900
11158,257098
11159,169370
11160,227732
11161,199473
11162,157682
11163,203334
11164,168135
11165,179345
11166,201268
11167,246081
11168,189629
11169,232806
11170,229377
11171,162636
11172,226129
11173,240680
11174,242728
11175,249352
11176,264709
11177,271090
11178,247576
11179,255331
11180,195239
11181,264788
11182,269640
11183,240760
11184,252498
11185,251861
11186,259453
11187,255033
11188,267938
11189,229477
11190,254373
11191,245199
11192,259543
11193,284394
11194,248505
11195,250624
11196,246886
11197,284364
11198,230376
11199,251763
11200,279283
11201,272118
11202,261346
11203,243793
11204,238716
11205,255443
11206,246407
11207,262353
11208,265746
11209,285346
11210,258002
11211,269357
11212,265453
11213,285093
11214,262834
11215,259803
11216,235265
11217,278396
11218,272734
11219,275542
11220,267911
11221,253624
11222,260670
11223,252647
11224,270288
11225,248640
11226,264786
11227,277992
11228,249052
11229,253405
11230,241532
11231,277974
11232,258031
11233,254287
11234,319490
11235,320006
11236,319179
11237,319596
11238,319004
11239,319139
11240,319422
11241,281886
11242,170865
11243,108521
11244,214593
11245,221039
11246,260004
11247,281230
11248,192695
11249,186533
11250,151169
11251,186008
11252,139593
11253,151472
11254,320353
11255,320742
11256,321448
11257,320918
11258,321030
11259,320472
11260,319962
11261,320735
11262,215031
11263,319963
11264,321346
11265,321595
11266,321164
11267,322511
11268,321366
11269,322864
11270,321210
11271,321580
11272,322158
11273,245047
11274,244681
11275,240404
11276,251924
11277,248970
11278,250835
11279,249207
11280,232904
11281,236573
11282,243700
11283,249417
11284,238825
11285,273736
11286,241891
11287,253880
11288,255402
11289,233754
11290,253441
11291,254351
11292,243982
11293,249900
11294,245400
11295,252119
11296,269745
11297,270261
11298,237127
11299,254233
11300,281174
11301,246621
11302,280750
11303,258193
11304,263473
11305,277042
11306,266415
11307,265016
11308,264524
11309,278409
11310,269643
11311,266940
11312,271659
11313,264024
11314,266567
11315,262935
11316,260503
11317,273031
11318,266949
11319,264624
11320,283997
11321,246044
11322,219987
11323,194075
11324,299086
11325,240250
11326,229249
11327,221250
11328,246154
11329,253974
11330,260436
11331,241949
11332,219250
11333,256222
11334,116293
11335,118493
11336,101813
11337,261884
11338,243332
11339,262438
11340,270055
11341,100669
11342,104451
11343,238638
11344,235829
11345,235352
11346,234611
11347,235542
11348,90881
11349,271778
11350,263998
11351,245280
11352,231953
11353,247944
11354,261613
11355,273821
11356,261843
11357,279267
11358,279378
11359,274689
11360,266933
11361,271836
11362,265360
11363,278608
11364,259318
11365,265375
11366,271825
11367,247734
11368,237976
11369,267197
11370,265709
11371,266259
11372,257950
11373,254692
11374,247210
11375,240292
11376,249922
11377,247090
11378,252931
11379,255082
11380,241520
11381,255998
11382,260546
11383,259090
11384,251718
11385,254837
11386,241368
11387,247562
11388,248399
11389,263254
11390,274154
11391,265420
11392,257954
11393,289998
11394,241829
11395,233112
11396,247196
11397,259233
11398,262145
11399,281526
11400,272078
11401,267641
11402,273657
11403,275208
11404,263410
11405,252782
11406,253081
11407,275833
11408,185124
11409,263829
11410,262830
11411,262178
11412,273520
11413,272646
11414,259451
11415,267629
11416,263036
11417,259650
11418,260725
11419,278855
11420,253994
11421,229738
11422,225941
11423,217702
11424,234270
11425,224981
11426,218414
11427,210279
11428,319723
11429,320100
11430,320206
11431,319735
11432,320632
11433,319623
11434,249556
11435,300792
11436,266885
11437,279742
11438,108201
11439,320749
11440,320707
11441,319560
11442,317613
11443,116380
11444,77666
11445,222837
11446,158028
11447,255210
11448,271734
11449,277465
11450,260517
11451,252669
11452,274711
11453,241973
11454,255099
11455,271297
11456,259313
11457,279911
11458,282706
11459,277335
11460,260834
11461,268537
11462,282210
11463,265620
11464,259072
11465,283484
11466,253494
11467,250673
11468,284048
11469,266213
11470,100274
11471,306238
11472,312578
11473,309274
11474,310934
11475,312356
11476,305030
11477,305562
11478,308845
11479,305845
11480,308095
11481,297986
11482,303500
11483,303559
11484,306666
11485,301063
11486,308909
11487,307892
11488,307673
11489,308009
11490,310089
11491,304914
11492,304982
11493,310821
11494,307219
11495,305642
11496,305389
11497,303777
11498,307395
11499,305985
11500,228942
11501,226729
11502,216839
11503,217285
11504,228945
11505,221354
11506,226543
11507,227744
11508,212130
11509,224607
11510,222357
11511,225682
11512,224814
11513,231672
11514,220141
11515,186131
11516,223721
11517,204090
11518,200233
11519,212029
11520,188655
11521,209175
11522,200900
11523,187003
11524,204338
11525,183797
11526,205852
11527,219538
11528,166931
11529,198741
11530,189771
11531,170753
11532,201456
11533,212258
11534,208093
11535,195076
11536,310872
11537,310354
11538,309649
11539,313295
11540,310435
11541,310997
11542,311016
11543,316964
11544,304067
11545,303018
11546,307899
11547,307549
11548,304762
11549,307353
11550,274185
11551,270730
11552,276187
11553,320954
11554,320355
11555,320338
11556,210217
11557,258805
11558,266928
11559,275551
11560,259813
11561,268252
11562,269362
11563,278054
11564,287536
11565,259284
11566,235740
11567,241310
11568,206030
11569,194616
11570,207211
11571,202038
11572,213145
11573,202530
11574,194013
11575,197278
11576,209735
11577,199949
11578,202698
11579,189792
11580,284067
11581,263773
11582,251053
11583,321381
11584,319906
11585,321951
11586,321190
11587,320580
11588,320737
11589,320523
11590,133153
11591,150513
11592,124896
11593,128790
11594,159552
11595,126493
11596,221211
11597,226529
11598,229458
11599,237533
11600,209750
11601,221132
11602,237468
11603,221836
11604,227042
11605,296839
11606,253342
11607,242417
11608,216551
11609,245568
11610,265065
11611,288709
11612,272277
11613,285287
11614,268388
11615,277126
11616,270038
11617,279873
11618,287704
11619,279109
11620,273936
11621,296396
11622,283682
11623,247714
11624,260154
11625,246518
11626,230469
11627,285606
11628,249484
11629,269036
11630,292923
11631,273969
11632,274318
11633,264760
11634,263279
11635,263305
11636,265141
11637,258512
11638,258650
11639,267505
11640,265407
11641,275240
11642,265303
11643,226301
11644,241401
11645,246067
11646,258349
11647,283453
11648,268109
11649,288253
11650,263872
11651,251649
11652,264806
11653,300857
11654,239837
11655,235130
11656,321280
11657,320757
11658,321803
11659,278147
11660,209085
11661,203636
11662,206304
11663,257096
11664,233273
11665,222243
11666,218566
11667,188401
11668,183363
11669,177257
11670,207487
11671,190996
11672,198795
11673,271354
11674,205199
11675,187960
11676,141537
11677,124845
11678,176471
11679,181758
11680,157074
11681,195083
11682,193997
11683,199697
11684,188758
11685,205261
11686,205649
11687,154923
11688,225008
11689,224005
11690,211095
11691,205853
11692,195910
11693,92592
11694,311470
11695,308180
11696,311586
11697,307061
11698,307264
11699,309534
11700,174475
11701,188072
11702,187985
11703,186459
11704,184980
11705,187667
11706,187840
11707,183720
11708,178773
11709,128508
11710,307091
11711,306877
11712,305020
11713,306105
11714,307297
11715,259524
11716,247993
11717,256967
11718,246009
11719,263867
11720,268601
11721,267143
11722,263127
11723,263211
11724,265856
11725,255430
11726,257269
11727,258577
11728,258114
11729,244349
11730,265332
11731,246529
11732,249168
11733,269654
11734,280848
11735,251373
11736,260073
11737,244092
11738,228177
11739,272609
11740,259083
11741,263202
11742,268915
11743,231591
11744,214842
11745,219762
11746,203130
11747,199136
11748,204451
11749,216460
11750,233422
11751,204260
11752,220873
11753,191135
11754,264851
11755,265870
11756,252248
11757,235895
11758,257639
11759,261785
11760,262515
11761,260474
11762,287225
11763,268217
11764,254658
11765,259446
11766,258436
11767,246097
11768,245575
11769,262553
11770,261185
11771,255627
11772,265202
11773,243571
11774,290513
11775,242386
11776,267527
11777,246958
11778,269803
11779,280026
11780,242655
11781,258089
11782,273738
11783,274518
11784,261738
11785,257503
11786,265703
11787,267101
11788,262243
11789,270341
11790,246833
11791,269910
11792,234574
11793,234803
11794,237724
11795,241835
11796,260640
11797,265740
11798,266179
11799,255844
11800,269719
11801,258006
11802,262105
11803,242381
11804,270348
11805,278259
11806,290700
11807,287812
11808,281953
11809,289779
11810,275881
11811,271992
11812,283500
11813,264739
11814,279840
11815,279390
11816,271181
11817,279844
11818,270462
11819,293854
11820,266800
11821,279896
11822,290727
11823,278919
11824,277030
11825,270049
11826,249223
